   122.000000      -9.81420032E+10   1.13333261E+09
   123.000000      -9.97646991E+10   1.15207296E+09
   124.000000      -1.01400691E+11   1.17096691E+09
   125.000000      -1.03049986E+11   1.19001446E+09
   126.000000      -1.04712585E+11   1.20921574E+09
   127.000000      -1.06388480E+11   1.22857062E+09
   128.000000      -1.08077679E+11   1.24807910E+09
   129.000000      -1.09780181E+11   1.26774118E+09
   130.000000      -1.11495979E+11   1.28755686E+09
   131.000000      -1.13225081E+11   1.30752614E+09
   132.000000      -1.14967486E+11   1.32764902E+09
   133.000000      -1.16723188E+11   1.34792550E+09
   134.000000      -1.18492193E+11   1.36835558E+09
   135.000000      -1.20274493E+11   1.38893926E+09
   136.000000      -1.22070098E+11   1.40967654E+09
   137.000000      -1.23879006E+11   1.43056742E+09
   138.000000      -1.25701210E+11   1.45161190E+09
   139.000000      -1.27536718E+11   1.47281011E+09
   140.000000      -1.29385529E+11   1.49416192E+09
   141.000000      -1.31247636E+11   1.51566733E+09
   142.000000      -1.33123047E+11   1.53732634E+09
   143.000000      -1.35011754E+11   1.55913894E+09
   144.000000      -1.36913764E+11   1.58110515E+09
   145.000000      -1.38829070E+11   1.60322496E+09
   146.000000      -1.40757680E+11   1.62549837E+09
   147.000000      -1.42699594E+11   1.64792538E+09
   148.000000      -1.44654811E+11   1.67050598E+09
   149.000000      -1.46623332E+11   1.69324019E+09
   150.000000      -1.48605141E+11   1.71612800E+09
   151.000000      -1.50600253E+11   1.73916941E+09
   152.000000      -1.52608670E+11   1.76236442E+09
   153.000000      -1.54630390E+11   1.78571315E+09
   154.000000      -1.56665414E+11   1.80921549E+09
   155.000000      -1.58713741E+11   1.83287142E+09
   156.000000      -1.60775356E+11   1.85668096E+09
   157.000000      -1.62850275E+11   1.88064410E+09
   158.000000      -1.64938498E+11   1.90476083E+09
   159.000000      -1.67040025E+11   1.92903117E+09
   160.000000      -1.69154855E+11   1.95345510E+09
   161.000000      -1.71282973E+11   1.97803264E+09
   162.000000      -1.73424394E+11   2.00276378E+09
   163.000000      -1.75579120E+11   2.02764851E+09
   164.000000      -1.77747149E+11   2.05268685E+09
   165.000000      -1.79928482E+11   2.07787878E+09
   166.000000      -1.82123102E+11   2.10322445E+09
   167.000000      -1.84331026E+11   2.12872371E+09
   168.000000      -1.86552254E+11   2.15437645E+09
   169.000000      -1.88786786E+11   2.18018278E+09
   170.000000      -1.91034622E+11   2.20614272E+09
   171.000000      -1.93295761E+11   2.23225626E+09
   172.000000      -1.95570188E+11   2.25852365E+09
   173.000000      -1.97857919E+11   2.28494464E+09
   174.000000      -2.00158953E+11   2.31151923E+09
   175.000000      -2.02473292E+11   2.33824742E+09
   176.000000      -2.04800934E+11   2.36512922E+09
   177.000000      -2.07141863E+11   2.39216461E+09
   178.000000      -2.09496097E+11   2.41935360E+09
   179.000000      -2.11863634E+11   2.44669619E+09
   180.000000      -2.14244475E+11   2.47419238E+09
   181.000000      -2.16638620E+11   2.50184218E+09
   182.000000      -2.19046052E+11   2.52964557E+09
   183.000000      -2.21466788E+11   2.55760256E+09
   184.000000      -2.23900828E+11   2.58571315E+09
   185.000000      -2.26348171E+11   2.61397734E+09
   186.000000      -2.28808819E+11   2.64239514E+09
   187.000000      -2.31282770E+11   2.67096653E+09
   188.000000      -2.33770009E+11   2.69969152E+09
   189.000000      -2.36270551E+11   2.72857011E+09
   190.000000      -2.38784397E+11   2.75760230E+09
   191.000000      -2.41311547E+11   2.78678810E+09
   192.000000      -2.43852001E+11   2.81612749E+09
   193.000000      -2.46405743E+11   2.84562048E+09
   194.000000      -2.48972788E+11   2.87526707E+09
   195.000000      -2.51553137E+11   2.90506726E+09
   196.000000      -2.54146789E+11   2.93502106E+09
   197.000000      -2.56753746E+11   2.96512845E+09
   198.000000      -2.59374006E+11   2.99538944E+09
   199.000000      -2.62007554E+11   3.02580429E+09
   200.000000      -2.64654406E+11   3.05637274E+09
